date,close,high,low,open,quoteVolume,volume,weightedAverage,price_usd
2018-05-01 07:00:00,0.01616501,0.0162,0.01615018,0.01615018,41.54826268,0.67222994,0.01617949,145.3256728836222
2018-05-01 07:05:00,0.0162,0.0162,0.01614495,0.016190000000000003,17.36445033,0.28052569,0.01615517,145.06331229475344
2018-05-01 07:10:00,0.01616,0.0162,0.01616,0.0162,9.45675048,0.15319273,0.01619929,145.63261747322258
2018-05-01 07:15:00,0.0162,0.0162,0.01614505,0.0162,73.79410398,1.19544492,0.01619973,145.3099175844217
2018-05-01 07:20:00,0.0162,0.0162192,0.01618749,0.01618749,54.12465611,0.87683376,0.01620026,145.24506092876246
2018-05-01 07:25:00,0.01620001,0.0162192,0.0162,0.0162192,0.52809278,0.00855905,0.01620747,145.49131972267287
2018-05-01 07:30:00,0.01625499,0.016255,0.01615518,0.0162,41.89188045,0.6803977,0.01624175,145.9919466928248
2018-05-01 07:35:00,0.01622277,0.016225,0.0162192,0.0162192,3.81879132,0.06193917,0.01621957,146.16039186265252
2018-05-01 07:40:00,0.01619503,0.016220000000000002,0.01619503,0.01621921,6.97619696,0.11313695,0.01621756,145.92434150629006
2018-05-01 07:45:00,0.0162435,0.0162435,0.0162,0.0162,5.13561165,0.08339211,0.016238,145.89249827954703
2018-05-01 07:50:00,0.01621018,0.01624498,0.01621018,0.01624498,9.55318974,0.15486045,0.01621034,145.86816896651803
2018-05-01 07:55:00,0.016215,0.01621667,0.016175,0.01621018,75.70992088,1.226697,0.01620259,145.64391709596327
2018-05-01 08:00:00,0.016220000000000002,0.01625141,0.016165,0.01621482,56.02505014,0.9092613700000001,0.01622955,145.64655913479783
2018-05-01 08:05:00,0.016245,0.016245,0.01618095,0.016220000000000002,13.24423289,0.21502753,0.01623556,145.84029779302017
2018-05-01 08:10:00,0.01620307,0.016220000000000002,0.01620307,0.01621482,0.00830489,0.00013469,0.01621896,145.62116314679005
2018-05-01 08:15:00,0.01620325,0.01623482,0.01620307,0.01620307,0.16483346000000001,0.0026708,0.01620307,145.96748119471118
2018-05-01 08:20:00,0.016251599999999998,0.016251599999999998,0.01620308,0.016242899999999998,14.25555895,0.23156648,0.016243940000000002,146.81055203076357
2018-05-01 08:25:00,0.01623659,0.016251599999999998,0.016220000000000002,0.01624942,11.763260840000001,0.19097006,0.01623444,146.6517661986912
2018-05-01 08:30:00,0.01631,0.01631,0.016251599999999998,0.016251599999999998,22.31312706,0.36311769,0.016273720000000002,147.3012451403052
2018-05-01 08:35:00,0.01623051,0.01629885,0.01623051,0.0162577,104.33658285,1.69628855,0.01625785,147.0060565843448
2018-05-01 08:40:00,0.01624,0.01624442,0.01621003,0.01621005,0.38883672,0.00631039,0.01622889,146.71350789658513
2018-05-01 08:45:00,0.016235,0.01625461,0.016235,0.01624,20.62000032,0.33516173,0.0162542,146.8362448443453
2018-05-01 08:50:00,0.01624,0.01625062,0.01624,0.01624581,1.6975479,0.02756844,0.016240150000000002,146.86331897776614
2018-05-01 08:55:00,0.01625062,0.01625062,0.01624,0.01625062,13.31406236,0.21632184000000002,0.01624762,147.32104344179825
2018-05-01 09:00:00,0.01627,0.01627001,0.01624,0.01625062,12.545854,0.20387934,0.01625073,146.95663683184344
2018-05-01 09:05:00,0.01627001,0.01627961,0.01627,0.01627309,52.40252579,0.85298096,0.01627747,147.33221891600977
2018-05-01 09:10:00,0.016235,0.01630919,0.016235,0.0162806,6.6008971899999995,0.10745351,0.01627862,147.22302313315424
2018-05-01 09:15:00,0.01626981,0.01629567,0.01623,0.01625624,14.00424857,0.22730564,0.01623119,146.7235992877703
2018-05-01 09:20:00,0.01626977,0.01626999,0.01621518,0.01626944,312.87246834,5.08068929,0.01623885,146.56058442926965
2018-05-01 09:25:00,0.016239260000000002,0.01627074,0.016239260000000002,0.01627074,22.37030713,0.36397603,0.016270490000000002,147.0259116394071
2018-05-01 09:30:00,0.01623104,0.01623104,0.01621037,0.01622243,112.66413909,1.8277700399999999,0.016223170000000002,146.69896324556709
2018-05-01 09:35:00,0.01620767,0.01624611,0.01620767,0.01622019,171.68288874,2.7830954,0.01621067,146.7913283188842
2018-05-01 09:40:00,0.01623527,0.01626356,0.016206099999999998,0.01620707,16.54230854,0.26866842,0.01624128,147.10020861163838
2018-05-01 09:45:00,0.016221120000000002,0.016221120000000002,0.016206099999999998,0.016221120000000002,1.7481414499999999,0.02834693,0.01621546,146.95165594426396
2018-05-01 09:50:00,0.0162145,0.01623306,0.016175,0.01623306,21.54167487,0.34867475000000003,0.01618605,146.45012239219213
2018-05-01 09:55:00,0.01621715,0.016219,0.016175,0.0162145,8.75177768,0.14189145,0.01621287,146.28536422990055
2018-05-01 10:00:00,0.01618,0.01621695,0.01617518,0.016215,4.38202445,0.07098102,0.01619822,146.28338469962404
2018-05-01 10:05:00,0.0161802,0.016210000000000002,0.01617518,0.01617518,2.40341252,0.03888736,0.01618006,145.93848719582383
2018-05-01 10:10:00,0.01617,0.016219,0.01617,0.0161772,40.66770205,0.65777317,0.01617433,145.57762021073384
2018-05-01 10:15:00,0.01616428,0.01619499,0.01616,0.01619499,20.75547903,0.33569679,0.01617388,145.58877504242034
2018-05-01 10:20:00,0.01613195,0.01620497,0.016120000000000002,0.01616,35.53685082,0.57400415,0.01615236,145.53083930312854
2018-05-01 10:25:00,0.01616424,0.01616424,0.016125,0.016125,1.5170167700000001,0.02449289,0.01614543,145.35171197390414
2018-05-01 10:30:00,0.01613695,0.01616981,0.01613695,0.01614482,5.79233554,0.09359915,0.01615913,145.74296204024756
2018-05-01 10:35:00,0.016130000000000002,0.01617,0.01612001,0.01613695,3.2843231,0.053018420000000004,0.01614287,145.81710251277423
2018-05-01 10:40:00,0.0161583,0.01617482,0.016125,0.016130000000000002,6.45129134,0.10414684,0.01614356,145.8055743975133
2018-05-01 10:45:00,0.0161583,0.016184999999999998,0.01613168,0.0161583,2.70707965,0.04372038,0.01615038,145.62236747243293
2018-05-01 10:50:00,0.01612146,0.0161583,0.01612107,0.0161583,60.91723562,0.98278489,0.01613311,145.34215491517435
2018-05-01 10:55:00,0.01614,0.01614018,0.01613016,0.01614018,24.31893081,0.39237402,0.0161345,145.706884447786
2018-05-01 11:00:00,0.01618,0.01620979,0.01614,0.01614,13.73780735,0.22184678,0.01614863,146.14985739442608
2018-05-01 11:05:00,0.016130870000000002,0.01617951,0.016130870000000002,0.01617499,10.327606339999999,0.16693591,0.01616404,146.31558844336178
2018-05-01 11:10:00,0.0161101,0.01614999,0.0161101,0.016130870000000002,5.90979309,0.09531139999999999,0.0161277,145.98192953057108
