date,close,high,low,open,quoteVolume,volume,weightedAverage,price_usd
2018-05-01 07:00:00,4.43e-06,4.43e-06,4.4e-06,4.41e-06,32446.8263046,0.14331006,4.41e-06,0.039611027134772096
2018-05-01 07:05:00,4.44e-06,4.44e-06,4.41e-06,4.43e-06,31399.14532016,0.1388106,4.42e-06,0.039688832760213004
2018-05-01 07:10:00,4.45e-06,4.46e-06,4.41e-06,4.42e-06,113214.90656368,0.50376277,4.44e-06,0.0399158741883816
2018-05-01 07:15:00,4.44e-06,4.46e-06,4.44e-06,4.45e-06,5851.35093773,0.02598503,4.44e-06,0.039826344888145196
2018-05-01 07:20:00,4.46e-06,4.46e-06,4.45e-06,4.45e-06,37051.57909315,0.16514015,4.45e-06,0.039896922711919
2018-05-01 07:25:00,4.44e-06,4.46e-06,4.42e-06,4.46e-06,118078.90015204,0.52338879,4.43e-06,0.0397672521603582
2018-05-01 07:30:00,4.46e-06,4.4699999999999996e-06,4.44e-06,4.44e-06,133096.11464332,0.5932537999999999,4.45e-06,0.039999640604187994
2018-05-01 07:35:00,4.46e-06,4.48e-06,4.46e-06,4.46e-06,1094.67369478,0.0048888,4.46e-06,0.0401906676753718
2018-05-01 07:40:00,4.46e-06,4.46e-06,4.46e-06,4.46e-06,121.30269058,0.0005409999999999999,4.46e-06,0.040130732558908595
2018-05-01 07:45:00,4.48e-06,4.48e-06,4.45e-06,4.45e-06,11681.06128963,0.0522092,4.46e-06,0.0400714707677534
2018-05-01 07:50:00,4.46e-06,4.49e-06,4.45e-06,4.45e-06,34524.94603307,0.15489635000000002,4.48e-06,0.04031312094440961
2018-05-01 07:55:00,4.46e-06,4.49e-06,4.46e-06,4.4699999999999996e-06,4059.95644105,0.01816147,4.4699999999999996e-06,0.040180508759337596
2018-05-01 08:00:00,4.46e-06,4.46e-06,4.44e-06,4.46e-06,42260.73702768,0.18838524,4.45e-06,0.0399350067099735
2018-05-01 08:05:00,4.46e-06,4.48e-06,4.42e-06,4.44e-06,17622.08849253,0.07828259,4.44e-06,0.0398834978406048
2018-05-01 08:10:00,4.42e-06,4.44e-06,4.42e-06,4.43e-06,25863.4970975,0.11433275,4.42e-06,0.039684760373588195
2018-05-01 08:15:00,4.42e-06,4.42e-06,4.41e-06,4.41e-06,1359.31924712,0.0060049100000000005,4.41e-06,0.039728063389757394
2018-05-01 08:20:00,4.44e-06,4.45e-06,4.42e-06,4.42e-06,14237.79802828,0.06316509000000001,4.43e-06,0.0400377461069348
2018-05-01 08:25:00,4.45e-06,4.46e-06,4.43e-06,4.43e-06,19677.75990629,0.08753265,4.44e-06,0.0401081800125036
2018-05-01 08:30:00,4.48e-06,4.5e-06,4.45e-06,4.45e-06,131721.83727021,0.59126187,4.48e-06,0.0405506287578112
2018-05-01 08:35:00,4.5e-06,4.5e-06,4.48e-06,4.48e-06,161345.63063297,0.72552636,4.49e-06,0.040599291669175704
2018-05-01 08:40:00,4.48e-06,4.49e-06,4.46e-06,4.49e-06,55645.6576305,0.24876121,4.4699999999999996e-06,0.0404099960193048
2018-05-01 08:45:00,4.48e-06,4.5e-06,4.48e-06,4.48e-06,2036.00794081,0.00912331,4.48e-06,0.0404711629549696
2018-05-01 08:50:00,4.49e-06,4.5e-06,4.48e-06,4.48e-06,26323.949141,0.11844068,4.49e-06,0.0406040770688799
2018-05-01 08:55:00,4.5e-06,4.5e-06,4.48e-06,4.49e-06,1335.89809325,0.00598792,4.48e-06,0.0406212278856384
2018-05-01 09:00:00,4.48e-06,4.49e-06,4.48e-06,4.49e-06,16214.4765606,0.07264324,4.48e-06,0.04051299437050881
2018-05-01 09:05:00,4.53e-06,4.53e-06,4.4699999999999996e-06,4.49e-06,97386.63845716,0.43786776,4.49e-06,0.0406403245057668
2018-05-01 09:10:00,4.509999999999999e-06,4.53e-06,4.509999999999999e-06,4.53e-06,19986.46721148,0.09043699000000001,4.519999999999999e-06,0.04087865338473759
2018-05-01 09:15:00,4.509999999999999e-06,4.509999999999999e-06,4.509999999999999e-06,4.509999999999999e-06,15388.39736894,0.06940167,4.509999999999999e-06,0.04076863327875799
2018-05-01 09:20:00,4.509999999999999e-06,4.519999999999999e-06,4.509999999999999e-06,4.509999999999999e-06,50950.74361779,0.22979039999999998,4.509999999999999e-06,0.04070412841894629
2018-05-01 09:25:00,4.519999999999999e-06,4.55e-06,4.509999999999999e-06,4.509999999999999e-06,144360.38003299,0.65505542,4.53e-06,0.040934684802148805
2018-05-01 09:30:00,4.519999999999999e-06,4.55e-06,4.509999999999999e-06,4.519999999999999e-06,111992.50624079,0.50815511,4.53e-06,0.040962789855645894
2018-05-01 09:35:00,4.54e-06,4.54e-06,4.519999999999999e-06,4.519999999999999e-06,29596.07727695,0.13428324,4.53e-06,0.041020187153556605
