date,close,high,low,open,quoteVolume,volume,weightedAverage,price_usd
2018-05-01 07:00:00,0.00142041,0.00142085,0.00142041,0.00142085,4.44632307,0.00631617,0.00142053,12.759331604480227
2018-05-01 07:05:00,0.00143488,0.00143488,0.00141494,0.00142098,844.90589549,1.20901503,0.0014309400000000001,12.848945328031492
2018-05-01 07:10:00,0.0014310500000000001,0.00143249,0.00143082,0.00143249,152.04571992,0.21756859,0.0014309400000000001,12.864238966469093
2018-05-01 07:15:00,0.0014398,0.0014398,0.00143488,0.00143488,120.82617714,0.17377663000000002,0.00143823,12.900775677584924
2018-05-01 07:20:00,0.0014249999999999998,0.00143822,0.0014249999999999998,0.00143822,94.88893343,0.13575725,0.00143069,12.826995135891101
2018-05-01 07:25:00,0.00142109,0.00142501,0.00142109,0.00142501,633.70811304,0.90213088,0.00142357,12.779112225264363
2018-05-01 07:30:00,0.00141957,0.00141957,0.00141004,0.00141844,137.9654045,0.19504317000000002,0.00141371,12.707391442370026
2018-05-01 07:35:00,0.00142719,0.00142719,0.0014241100000000001,0.00142413,225.18679871,0.32084014,0.0014247700000000001,12.839116050188226
2018-05-01 07:40:00,0.00141947,0.00141947,0.00141883,0.00141883,11.71061108,0.01661595,0.00141888,12.76697170699198
2018-05-01 07:45:00,0.00141118,0.00142237,0.00140251,0.0014194400000000001,917.43899978,1.29438631,0.0014108600000000001,12.67606171466201
2018-05-01 07:50:00,0.00141295,0.00141861,0.00141295,0.00141579,77.40518065,0.10965845,0.00141668,12.747944682929955
2018-05-01 07:55:00,0.00141193,0.0014200999999999999,0.00141193,0.0014200999999999999,6.8282038400000005,0.00965015,0.00141327,12.703782464051244
2018-05-01 08:00:00,0.00142529,0.00142529,0.00142529,0.00142529,3.49999649,0.0049885,0.00142529,12.790778812058006
2018-05-01 08:05:00,0.00141051,0.00141065,0.00141051,0.00141065,139.40397869,0.19664826,0.00141063,12.671364540291068
2018-05-01 08:10:00,0.0014238,0.0014238,0.0014105300000000001,0.00141331,310.36720373,0.43867979,0.00141342,12.690324436026478
2018-05-01 08:15:00,0.00141052,0.00141052,0.00141052,0.00141052,14.90468402,0.02102335,0.00141052,12.706854415537551
2018-05-01 08:20:00,0.00141052,0.00141052,0.00141052,0.00141052,0.0,0.0,0.00141052,12.748090663375548
2018-05-01 08:25:00,0.00142143,0.00142143,0.00141349,0.00141349,19.40194048,0.02746414,0.0014155300000000001,12.787011723670998
2018-05-01 08:30:00,0.0014108,0.0014108,0.0014108,0.0014108,0.19176698,0.00027054,0.0014108,12.769827466857151
2018-05-01 08:35:00,0.00141395,0.0014219999999999999,0.00141395,0.00142087,182.97666775,0.26018617,0.00142196,12.857587701982423
2018-05-01 08:40:00,0.00143154,0.00143154,0.00141551,0.00141551,178.18018865,0.25444951,0.00142804,12.909863694722153
2018-05-01 08:45:00,0.00144,0.00144,0.00143118,0.00143158,185.38704898,0.26608905,0.00143531,12.966219843950316
2018-05-01 08:50:00,0.00143418,0.00144093,0.00143418,0.00144022,389.24667205,0.55971065,0.00143793,13.003523505490975
2018-05-01 08:55:00,0.00143307,0.00144093,0.0014330200000000001,0.0014341999999999998,295.79110586,0.42427526,0.0014343700000000001,13.005774696947132
2018-05-01 09:00:00,0.00144085,0.00144089,0.00144085,0.00144089,507.5041597,0.73123738,0.00144085,13.029720522041877
