date,close,high,low,open,quoteVolume,volume,weightedAverage,price_usd
2018-05-01 07:00:00,0.00234198,0.00234586,0.00234198,0.00234586,0.82534817,0.0019341500000000001,0.00234344,21.048994428278984
2018-05-01 07:05:00,0.00233883,0.002342,0.00233883,0.00234198,3.2016271,0.00749216,0.00234011,21.01272272183304
2018-05-01 07:10:00,0.00233929,0.00234305,0.00233929,0.00234305,213.02221628,0.49912147,0.0023430400000000002,21.064074292420187
2018-05-01 07:15:00,0.00235511,0.00235511,0.00234305,0.00234305,313.99346361,0.73673794,0.00234634,21.04642929388527
2018-05-01 07:20:00,0.00235683,0.00235873,0.00235039,0.00235511,197.79219584,0.46639115000000003,0.00235798,21.14070692500017
2018-05-01 07:25:00,0.00235,0.00235,0.00235,0.00235,5.66738298,0.01331835,0.00235,21.095494938339
2018-05-01 07:30:00,0.00235,0.00235,0.00235,0.00235,0.0,0.0,0.00235,21.123405712324
2018-05-01 07:35:00,0.00235001,0.00235001,0.0023465400000000003,0.0023465400000000003,5.2080199,0.01223797,0.0023498300000000002,21.175165162246397
2018-05-01 07:40:00,0.00234901,0.00235911,0.00234901,0.0023534,83.85089707,0.19758516,0.00235638,21.202523674251353
2018-05-01 07:45:00,0.00235135,0.00235135,0.002349,0.00235001,42.73836642,0.10041226,0.0023494600000000003,21.109039845292806
2018-05-01 07:50:00,0.00235934,0.00235934,0.00235135,0.00235135,84.24637972,0.1981211,0.00235168,21.161508987176155
2018-05-01 07:55:00,0.00235934,0.00235934,0.00235934,0.00235934,0.0,0.0,0.00235934,21.20793770386031
2018-05-01 08:00:00,0.0023515,0.00235934,0.0023515,0.00235934,67.94386011,0.16030178,0.0023593200000000003,21.172912366511166
2018-05-01 08:05:00,0.00234853,0.002351,0.00234839,0.002351,17.40442866,0.0409094,0.00235051,21.114090204801798
2018-05-01 08:10:00,0.00235307,0.00235307,0.00235307,0.00235307,1.72370988,0.0040560100000000005,0.00235307,21.126927396443254
2018-05-01 08:15:00,0.002352,0.0023531900000000002,0.002352,0.0023531900000000002,16.41013759,0.03861393,0.00235305,21.197759537249127
2018-05-01 08:20:00,0.00236126,0.00236126,0.00234802,0.002352,113.81621673,0.26750676,0.00235033,21.24196745090566
2018-05-01 08:25:00,0.00236802,0.00236802,0.00235451,0.00236338,120.10784043,0.28387747,0.00236352,21.35055982503435
2018-05-01 08:30:00,0.00236795,0.00236802,0.0023607100000000002,0.0023639999999999998,36.41350385,0.08615521,0.00236602,21.41598184231171
2018-05-01 08:35:00,0.002368,0.00236804,0.0023625,0.002368,120.3797182,0.2848517,0.00236627,21.396188395995633
2018-05-01 08:40:00,0.00236375,0.0023683,0.00236226,0.0023683,2.07384409,0.00490779,0.00236652,21.393973999911676
2018-05-01 08:45:00,0.002363,0.00236376,0.00236114,0.00236376,59.7670093,0.14118888000000002,0.0023623200000000002,21.340588766023167
2018-05-01 08:50:00,0.00236667,0.00237143,0.00236453,0.00236858,126.78578371,0.30049937,0.0023701300000000002,21.433617190036596
2018-05-01 08:55:00,0.00237142,0.00237142,0.002366,0.00237142,42.40371227,0.10055663000000001,0.00237141,21.502139736670035
2018-05-01 09:00:00,0.00236703,0.0023729,0.00236703,0.00237142,136.83311184,0.32405277,0.0023682300000000002,21.416091218319213
2018-05-01 09:05:00,0.0023672,0.0023672,0.00236302,0.002365,6.37444428,0.01508318,0.0023661900000000002,21.41708896265041
2018-05-01 09:10:00,0.00236956,0.00236956,0.0023672,0.00236722,25.4620809,0.06027753,0.00236734,21.410104270757678
2018-05-01 09:15:00,0.00236506,0.00237199,0.0023639999999999998,0.00236548,10.85024937,0.025661,0.00236501,21.378763944699656
2018-05-01 09:20:00,0.0023680999999999997,0.0023725,0.002368,0.00237199,52.04060632,0.12325221,0.0023683800000000002,21.375353362497574
2018-05-01 09:25:00,0.00236505,0.002372,0.002365,0.0023680999999999997,375.31293949,0.88846024,0.00236725,21.391309624257563
2018-05-01 09:30:00,0.00236505,0.00236505,0.00235916,0.00236505,310.37625616,0.73346571,0.00236315,21.368922041361945
2018-05-01 09:35:00,0.00236256,0.00236256,0.00236256,0.00236256,0.38382519,0.00090681,0.00236256,21.393521713356886
2018-05-01 09:40:00,0.00235911,0.00236256,0.00235911,0.00236256,13.90925198,0.03282496,0.00235993,21.37431257320013
2018-05-01 09:45:00,0.00236354,0.00236505,0.00235911,0.00235917,75.37709575,0.1779671,0.00236102,21.396605382611785
2018-05-01 09:50:00,0.0023579,0.0023675,0.0023579,0.0023675,15.33974729,0.03624175,0.0023626,21.3766211746407
2018-05-01 09:55:00,0.00237085,0.00237085,0.00235321,0.00236643,282.9981977,0.66881474,0.00236331,21.323656091621423
2018-05-01 10:00:00,0.00236012,0.0023706,0.00236012,0.0023664999999999997,5.19699255,0.01227952,0.00236281,21.338137412760084
2018-05-01 10:05:00,0.0023504999999999997,0.00236544,0.0023504999999999997,0.00236544,194.93237369,0.45857636,0.00235248,21.218547542990056
2018-05-01 10:10:00,0.0023439900000000002,0.00236132,0.0023439900000000002,0.00236132,239.67604901,0.56209932,0.00234524,21.108414260313808
2018-05-01 10:15:00,0.0023474999999999998,0.0023474999999999998,0.00234,0.0023439900000000002,229.44608699,0.53756043,0.00234286,21.08919551127403
2018-05-01 10:20:00,0.002348,0.002348,0.00234023,0.00234023,176.51225267,0.4133579,0.0023418,21.09933901176462
2018-05-01 10:25:00,0.00234034,0.00234034,0.00234034,0.00234034,21.22294623,0.049668899999999995,0.00234034,21.069270103119386
2018-05-01 10:30:00,0.0023534999999999997,0.00235447,0.00234799,0.00234799,59.82459206,0.14052314,0.00234891,21.185367093770388
2018-05-01 10:35:00,0.00234999,0.00235093,0.0023450100000000002,0.0023450100000000002,90.33889259,0.21197052,0.00234639,21.194731244502883
2018-05-01 10:40:00,0.00234602,0.00234821,0.00234602,0.00234821,13.86317413,0.03254041,0.00234725,21.199917149907645
2018-05-01 10:45:00,0.00234181,0.00234853,0.0023415800000000002,0.002346,20.41852612,0.04785347,0.00234363,21.13169777301946
2018-05-01 10:50:00,0.0023455,0.002346,0.00234001,0.00234162,663.39228,1.55263953,0.00234045,21.084964180571497
2018-05-01 10:55:00,0.00234,0.00234285,0.00234,0.00234285,46.24994882,0.1082407,0.00234034,21.135061510956742
2018-05-01 11:00:00,0.0023439999999999997,0.00234445,0.002339,0.00234445,228.6205903,0.53568616,0.00234312,21.205926066671147
2018-05-01 11:05:00,0.002339,0.002339,0.002339,0.002339,15.20176585,0.03555693,0.002339,21.17243964807209
2018-05-01 11:10:00,0.002338,0.00234338,0.002338,0.00234338,40.17968617,0.09396413,0.00233859,21.168045076539013
2018-05-01 11:15:00,0.00234444,0.00234444,0.0023385,0.00234181,16.5243277,0.03867658,0.00234058,21.165022209957957
2018-05-01 11:20:00,0.00234088,0.0023439900000000002,0.00234088,0.0023439900000000002,231.41206682,0.54174035,0.00234102,21.16865446845637
2018-05-01 11:25:00,0.00234088,0.00234088,0.00233801,0.00234088,213.44556951,0.4994567,0.0023399700000000002,21.14666061493885
2018-05-01 11:30:00,0.00234398,0.0023439900000000002,0.0023420900000000002,0.0023420900000000002,2.01221233,0.0047160200000000005,0.0023436999999999998,21.176298306409812
2018-05-01 11:35:00,0.002351,0.0023591,0.00234271,0.00234398,35.27386766,0.08290792,0.0023504,21.195287246015376
2018-05-01 11:40:00,0.0023425,0.00235055,0.00234215,0.00235055,37.20286471,0.08730367,0.0023466900000000002,21.16825121218656
2018-05-01 11:45:00,0.00234235,0.0023425,0.00234215,0.0023421600000000002,146.0047895,0.34196841,0.00234217,21.095958063761252
2018-05-01 11:50:00,0.00234981,0.0023503400000000002,0.0023425,0.0023425,160.31864699,0.37666841,0.00234949,21.1130300539431
2018-05-01 11:55:00,0.00233651,0.0023439999999999997,0.00233651,0.0023439999999999997,281.78432706,0.65991401,0.00234191,21.011535265231156
2018-05-01 12:00:00,0.00233,0.00234476,0.00233,0.00233651,427.20380582,1.00088712,0.00234287,21.050160813698966
2018-05-01 12:05:00,0.00233,0.0023425,0.00233,0.00233,79.56282669,0.18544024,0.00233073,20.86206564717189
2018-05-01 12:10:00,0.00233,0.00234065,0.00232645,0.0023339800000000003,142.36115491,0.33173286,0.00233022,20.86764996467122
2018-05-01 12:15:00,0.00232589,0.00233327,0.00232589,0.00233,67.53282365,0.15731935,0.00232952,20.892849462817242
2018-05-01 12:20:00,0.00232999,0.00232999,0.002326,0.00232999,56.60005239,0.13177544,0.00232818,20.81766227060748
2018-05-01 12:25:00,0.00232803,0.00233349,0.002326,0.002326,110.96916614,0.25836346,0.00232824,20.777838732513196
2018-05-01 12:30:00,0.00230728,0.00232913,0.00230725,0.00232803,645.93645901,1.4973284900000001,0.00231807,20.625340788557928
2018-05-01 12:35:00,0.00231302,0.00232849,0.00230728,0.00230728,567.38399387,1.31730975,0.00232172,20.524153997070478
2018-05-01 12:40:00,0.00233,0.0023366100000000002,0.0023285,0.0023285,87.77793753,0.20475459000000001,0.00233264,20.69753777135842
2018-05-01 12:45:00,0.0023165,0.00232852,0.002315,0.00232852,1738.65112745,4.02744851,0.00231642,20.553436008811158
2018-05-01 12:50:00,0.0023179999999999997,0.00233397,0.00231571,0.00231571,358.07597139,0.83491562,0.00233167,20.700183896641562
2018-05-01 12:55:00,0.00233531,0.00233568,0.002335,0.002335,46.32334419,0.10816805,0.00233506,20.76708965749402
2018-05-01 13:00:00,0.00233381,0.002335,0.0023274999999999997,0.00233102,138.81825573,0.32342995,0.00232988,20.743006232653972
2018-05-01 13:05:00,0.0023274999999999997,0.00233388,0.0023274999999999997,0.00233388,2.8146124500000003,0.00656746,0.00233334,20.743184765649524
2018-05-01 13:10:00,0.002327,0.00233,0.0023195,0.0023274999999999997,183.59976255,0.42724377,0.00232703,20.666271716341548
2018-05-01 13:15:00,0.0023265,0.00233233,0.002326,0.002326,298.59054855,0.6946783,0.00232652,20.707950027510368
2018-05-01 13:20:00,0.0023265,0.0023265,0.002326,0.0023265,244.92176531,0.56971415,0.0023260999999999998,20.663996220204947
2018-05-01 13:25:00,0.00233568,0.00233568,0.00232725,0.00232725,171.52417259,0.40037078,0.00233419,20.828685219676572
2018-05-01 13:30:00,0.00233568,0.00233568,0.002326,0.00233568,238.49501284,0.5560415200000001,0.00233145,20.757196710407122
2018-05-01 13:35:00,0.002335,0.00233569,0.00232818,0.002335,192.53503591,0.44960619999999996,0.00233519,20.723806200360162
2018-05-01 13:40:00,0.002327,0.0023366100000000002,0.002327,0.0023315,14.21672936,0.03318419,0.00233416,20.76435875648837
2018-05-01 13:45:00,0.0023305,0.0023335,0.00232702,0.0023335,151.69652422,0.35356099,0.00233071,20.801105711080577
2018-05-01 13:50:00,0.00233301,0.00234065,0.00233002,0.00233002,16.23637616,0.03795754,0.0023377999999999997,20.86293746105969
2018-05-01 13:55:00,0.00234396,0.00234396,0.00233401,0.00233401,109.86764276,0.25742228,0.00234302,20.911579861060165
2018-05-01 14:00:00,0.00234737,0.00234737,0.00233901,0.00234396,58.13897084,0.13627849,0.00234401,20.92968175364648
2018-05-01 14:05:00,0.002342,0.00234737,0.002342,0.00234737,29.50164391,0.06921546,0.00234615,20.917545054108626
2018-05-01 14:10:00,0.00233701,0.00234433,0.00233701,0.00234433,1.17034495,0.0027362999999999997,0.00233803,20.840505164296307
2018-05-01 14:15:00,0.00233804,0.00234736,0.00233751,0.00233956,47.84122948,0.11194481,0.00233992,20.877195736013075
2018-05-01 14:20:00,0.00234575,0.00235,0.00234379,0.0023455200000000002,586.62185277,1.37620864,0.00234598,20.935720499371282
2018-05-01 14:25:00,0.0023425,0.00234575,0.0023425,0.00234575,213.87536788,0.50117954,0.00234332,20.89285034122672
2018-05-01 14:30:00,0.00234783,0.0023495,0.00233879,0.00234575,158.7303274,0.37266919,0.00234781,20.914426906728593
2018-05-01 14:35:00,0.00233569,0.00233998,0.00233569,0.00233569,19.86486854,0.04640246,0.0023358999999999997,20.792419362328765
2018-05-01 14:40:00,0.00233847,0.00233847,0.00233569,0.00233569,5.02891719,0.01174877,0.00233624,20.740376028823444
2018-05-01 14:45:00,0.0023305,0.00233569,0.00232407,0.00233569,452.7069214,1.0548073,0.00233,20.7098860238854
2018-05-01 14:50:00,0.0023244999999999997,0.00233249,0.0023244999999999997,0.0023244999999999997,203.17451639,0.47238398000000004,0.00232501,20.69301619166438
2018-05-01 14:55:00,0.00232504,0.00232682,0.0023244999999999997,0.00232682,45.55148519,0.10590173,0.00232487,20.713886211177392
2018-05-01 15:00:00,0.0023315,0.00233699,0.00232601,0.00232681,56.41961378,0.13137929,0.00232861,20.7487967323542
2018-05-01 15:05:00,0.00233,0.0023374999999999997,0.00232603,0.00233699,27.54829525,0.06428034,0.00233336,20.8769636648937
2018-05-01 15:10:00,0.00233184,0.00233184,0.00233107,0.00233107,6.05906923,0.014125780000000001,0.00233134,20.857246165862975
2018-05-01 15:15:00,0.0023273400000000002,0.00233183,0.00232502,0.00233183,1.7334378,0.00403307,0.00232663,20.801903531165756
2018-05-01 15:20:00,0.00232502,0.00232505,0.00232502,0.00232504,54.12871777,0.12585043,0.00232502,20.723412247868104
2018-05-01 15:25:00,0.0023315,0.0023315,0.00232451,0.00232451,47.42613907,0.11027681,0.00232523,20.739220615145484
2018-05-01 15:30:00,0.00233012,0.0023344900000000003,0.00233012,0.00233227,13.37698003,0.03120759,0.00233293,20.821963492509344
