date,close,high,low,open,quoteVolume,volume,weightedAverage,price_usd
2015-01-02,0.00142963,0.00154897,0.00137013,0.00154896,49065.14342994,70.85010053,0.001444,0.45599375100449996
2015-01-03,0.00165997,0.00169143,0.00141179,0.00142711,69499.33058192,109.24892341,0.00157194,0.4739594541930579
2015-01-04,0.00155633,0.0016499800000000001,0.00145214,0.00164002,49664.57745901,76.23959729,0.00153509,0.4247686953792298
2015-01-05,0.00153974,0.0016887999999999998,0.00144,0.00154571,60422.79965995,92.24654926,0.00152668,0.4139432434332353
2015-01-06,0.0015875800000000001,0.00168875,0.0014900999999999998,0.00153962,50438.34936018,80.99912467,0.0016059,0.44042844873821946
2015-01-07,0.0015787,0.00162032,0.00154999,0.00158876,23775.77080604,37.48770453,0.00157671,0.462844871293296
2015-01-08,0.00152137,0.00157988,0.00151012,0.00156495,22570.13404475,34.78899167,0.00154137,0.447558363597741
2015-01-09,0.00141399,0.00155798,0.001403,0.00152134,22721.53087556,33.39641836,0.00146981,0.428847766462174
2015-01-10,0.00152694,0.00152988,0.00133702,0.00140305,37687.25169177,53.84275668,0.00142867,0.40360422015833525
2015-01-11,0.001418,0.001527,0.0013981,0.00152694,14487.71922102,20.62903652,0.0014238900000000001,0.3862421499617441
2015-01-12,0.00135354,0.00144782,0.00133701,0.0014321800000000001,14942.20728855,20.68629812,0.00138442,0.38072327508915527
2015-01-13,0.00134816,0.00139099,0.00131543,0.00134854,33049.26558405,44.41288996,0.00134383,0.3182334982016499
2015-01-14,0.0012479,0.00142998,0.0012300000000000002,0.00134334,71670.89657487,92.95984971,0.00129703,0.25378770931081107
2015-01-15,0.00124836,0.0012614,0.00117301,0.00124289,32883.78736268,39.587973,0.0012038700000000001,0.25082486684391725
2015-01-16,0.00135,0.00136941,0.0011801,0.00124421,31462.42823735,39.92206372,0.00126888,0.26694713768751466
2015-01-17,0.00123343,0.00135,0.00118255,0.00133651,30151.37763296,37.69504053,0.00125019,0.2505928390756391
2015-01-18,0.00122214,0.00124898,0.001121,0.00122774,27076.05979644,32.01412503,0.00118237,0.2480457012320258
2015-01-19,0.00118801,0.001245,0.0011,0.00122214,50438.74230231,58.62834705,0.00116236,0.24586631129636377
2015-01-20,0.00113501,0.0012000000000000001,0.0011149999999999999,0.0011910900000000001,17298.53867328,19.60345233,0.00113324,0.241681497952084
2015-01-21,0.00114487,0.0011489900000000001,0.0011,0.0011289100000000001,25447.52921929,28.52840143,0.0011210600000000001,0.24289217288722473
2015-01-22,0.00117974,0.00122998,0.00112032,0.00114486,36531.73916645,42.76808836,0.00117071,0.27464286744107735
2015-01-23,0.00121786,0.00124096,0.00111744,0.0011809,26399.50421665,30.89651465,0.00117034,0.2710359740880057
2015-01-24,0.00119696,0.0012644800000000001,0.0011400000000000002,0.00121688,34261.8220889,41.54739301,0.00121264,0.2927392742071512
2015-01-25,0.00123017,0.0013499900000000001,0.0011969700000000001,0.0011969700000000001,57845.67801953,72.30199811,0.0012499100000000001,0.31233740316186537
2015-01-26,0.00116528,0.00128,0.00111615,0.0012300000000000002,63319.25293583,74.58894714,0.0011779800000000001,0.33284349644580713
2015-01-27,0.00122876,0.0013000000000000002,0.0011459999999999999,0.00116432,43329.28268874,52.49711049,0.00121158,0.3053186135969745
2015-01-28,0.00124557,0.00129999,0.00119,0.00122266,39906.87742216,49.27332046,0.0012347,0.3192525251860399
2015-01-29,0.00131623,0.0013759999999999998,0.001228,0.0012363300000000001,76418.20248927,99.67520662,0.00130433,0.3044780837174346
2015-01-30,0.00129998,0.0013900000000000002,0.001263,0.00135954,55309.62288455,71.49640173,0.00129265,0.29857287371076835
